Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 655,1. Resistance temperature detector is ___________,a) a electrical transducer,b) a mechanical transducer,c) a chemical transducer,d) a physical transducer,a,Explanation: Resistance temperature detector is an electrical transducer. It is used for measuring the variation in temperature. It is also known as a resistance thermometer.
Question 656,2. Relation between temperature and resistance of a conductor is ________,a) Rt = Rref [1+t].,b) Rt = Rref [1+_Æt].,c) Rt = Rref [1-_t].,d) Rt = Rref [1-t].,b,"Explanation: The relationship between temperature and resistance of a conductor is given byRt = Rref [1+_Æt].where, Rt is the resistance of the conductor at t¡C.             Rref is the resistance of the conductor at reference temperature             _ is the temperature coefficient of resistance       Æt is the difference between the temperature being measured and the reference       temperature."
Question 657,3. Sensing element in the thermometer must provide ________,a) small change in resistance,b) no change in resistance,c) large change in resistance,d) infinite change in resistance,c,Explanation: The sensing element in a thermometer must give a large change in the resistance for a given change in the temperature. 
Question 658,4. Platinum is used for industrial applications because ________,a) it is cheap,b) it is available readily,c) it is a noble metal,d) it gives accurate measurements,d,"Explanation: In industrial applications, platinum is used due to its accuracy in providing measurements. It is also reproducible. Platinum element can be used for the measurement of temperatures of about 1000 K."
Question 659,7. Most metallic conductors have a ________,a) neutral temperature coefficient of resistance,b) negative temperature coefficient of resistance,c) positive temperature coefficient of resistance,d) zero temperature coefficient of resistance,c,Explanation: In general metallic conductors have a positive temperature coefficient of resistance. The resistance increases with an increase in the temperature. 
Question 660,8. In a temperature sensing element ________,a) low value of _ is required,b) infinite value of _ is required,c) _ must be zero,d) high value of _ is required,d,"Explanation: In order to achieve a large change in the value of resistance for a small change in the value of temperature, high value of _ is required. Change in resistance is measured through a WheatstoneÕs bridge."
Question 661,9. Nickel and its alloys can be used over a temperature range of ________,a) 100 to 450 K,b) 10 to 50 K,c) 0 to 25 K,d) 5 to 15 K,a,"Explanation: Temperature sensors constructed using nickel and its alloys can be used in the temperature range of 100 to 450 K. Compared to platinum, they are less expensive. They have a comparatively higher temperature coefficient that increases with temperature."
Question 662,10. How can corrosion be prevented in a resistance thermometer?,a) by immersing the setup in oil,b) by enclosing the elements in a glass tube,c) by using guard rings,d) by painting the elements,b,"Explanation: Corrosion can be eliminated in a resistance thermometer by enclosing the elements in a protective tubular glass made of pyrex, quartz or crystal depending upon the temperature range."
Question 663,"1.	Thermistor is a contraction _________",a) thermal resistor,b) laser resistor,c) electric resistor,d) mechanical resistor,a,Explanation: Thermistor is basically the short form of a thermal resistor. Resistors which depend on temperature are known as thermal resistors.
Question 664,"2.	Thermistors have ________",a) positive temperature coefficient,b) negative temperature coefficient,c) zero temperature coefficient,d) infinite temperature coefficient,b,"Explanation: Thermistor generally has a negative temperature coefficient of resistance. With increase in temperature, resistance of a thermistor decreases. "
Question 665,"3.	Thermistors ________",a) sense large changes in temperature,b) cannot sense any change in temperature,c) sense small changes in temperature,d) have a positive temperature coefficient of resistance,c,Explanation: Thermistors can sense very small changes in temperature. The negative temperature coefficient of thermistors can be a few percent / degree celcius change in temperature.
Question 666,"4.	Thermistor has a resistance of ________",a) 250 _ to 500 k_,b) 50 _ to 10 k_,c) 1 _ to 1 k_,d) 100 _ to 100 k_,d,"Explanation: Thermistor has a resistance range of 100 _ to 100 k_. Thermistor consists of a mixture of metallic oxides of manganese, nickel, cobalt, copper, iron and uranium."
Question 667,"6.	Change in resistance is measured using a ________",a) AndersonÕs bridge,b) WheatstoneÕs bridge,c) HayÕs bridge,d) MaxwellÕs bridge,b,Explanation: The change in resistance in a thermistor is measured using a WheatstoneÕs bridge. It is used for measurement of resistance in the range of -100¡C to +200¡C.
Question 668,"7.	Thermistor material is pressed ________",a) under zero pressure,b) under low pressure,c) under high pressure,d) under low volume,c,Explanation: A thermistor material is usually pressed under high pressure to form a flat cylindrical shape. Disks and washers are placed in series or in parallel to increase the power dissipation.
