Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 689,"7. A magnetic sector alone can be used as a mass spectrometer, with roughly _____ resolution.",a) Low,b) High,c) Unit,d) Infinite,c,"Explanation: A magnetic sector alone can be used as a mass spectrometer, with roughly unit resolution. Early work on MS/MS was done with reverse-geometry double focussing mass spectrometer."
Question 690,9. In MIKES experiments which of the following are measured?,a) Product ions,b) Product ion kinetic energies,c) Product ions mass to charge ratio,d) Product ions masses,b,"Explanation: In MIKES experiments, mass to charge ratios are not measured. Product ion kinetic energies are measured in these experiments."
Question 691,10. All ions with the same number of charges will have __________,a) Same kinetic energy,b) Different kinetic energies,c) Same mass,d) Different mass,a,Explanation: All ions with the same number of charges will have same kinetic energy. It is assumed that all ions have a single charge.
Question 692,11. A tandem mass spectrometer has which of the following analysers?,a) Time of flight mass analyser,b) Magnetic deflection analyser,c) Radiofrequency analyser,d) Quadrupole analyser,a,Explanation: A tandem mass spectrometer has a filter. The filter is followed by time of flight mass analyser.
Question 693,12. Which of the following filters are used in tandem spectrometer?,a) Quadrupole mass filter,b) Low energy filter,c) High energy filter,d) Time of flight mass filter,a,Explanation: A tandem mass spectrometer has a quadrupole mass filter. The filter is followed by an analyser.
Question 694,13. B/E scan is which of the following scans?,a) Product ion scan,b) Precursor ion scan,c) Mass scan,d) Charge scan,a,Explanation: B/E ratio can be chosen to select ions with a given velocity. It is a product ion scan.
Question 695,14. Which of the following is located in the region between two analysers?,a) Nebuliser,b) Collision cell,c) Filter,d) Vacuum chamber,b,Explanation: Collision cell is located in the region between two analysers. Low energy parent ions are mass analysed.
Question 696,"3. In surface spectrometer, which of the following beam is analysed?",a) Reflected beam,b) Absorbed beam,c) Refracted beam,d) Incident beam,a,"Explanation: When a beam is focussed on a surface, one beam enters the material and a second beam is reflected. The reflected beam is analysed."
Question 697,4. Which of the following is a type of electron spectroscopy?,a) MIKES,b) Auger spectroscopy,c) Secondary ion mass spectroscopy,d) Ion scattering spectroscopy,b,Explanation: Auger spectroscopy is a type of electron spectroscopy. Electron spectroscopy for chemical analysis is also a type of electron spectroscopy.
Question 698,6. Which of the following is also known as X-ray photoelectron spectroscopy?,a) Auger electron spectroscopy,b) Electron impact spectroscopy,c) Electron spectroscopy for chemical analysis,d) Secondary ion mass spectroscopy,c,Explanation: Electron spectroscopy for chemical analysis is also known as X-ray photoelectron spectroscopy. It is an effective technique for detecting the elements.
Question 699,7. Which of the following methods utilizes the emission of low energy electrons in a process?,a) Auger electron spectroscopy,b) Electron impact spectroscopy,c) Electron spectroscopy for chemical analysis,d) Secondary ion mass spectroscopy,a,Explanation: Auger electron spectroscopy utilizes the emission of low energy electrons in auger process. It is one of the commonly employed techniques.
Question 700,8. Which of the following is the abbreviation of ESCA?,a) Electron scattering chemical analysis,b) Emission spectroscopy combination analysis,c) Electron spectroscopy for chemical analysis,d) Electron spectrum chemically analysed,c,Explanation: The abbreviation of ESCA is Electron spectroscopy for chemical analysis. It is a type of electron spectroscopy.
Question 701,9. Which of the following methods use soft X-rays to eject electrons from inner shell orbitals?,a) Auger electron spectroscopy,b) Electron impact spectroscopy,c) Electron spectroscopy for chemical analysis,d) Secondary ion mass spectroscopy,c,Explanation: Electron spectroscopy for chemical analysis use soft X-rays to eject electrons from inner shell orbitals. It is a type of electron spectroscopy.
Question 702,10. Which of the following is the abbreviation of SIMS?,a) Secondary ion mass spectroscopy,b) Spectrum ionization mass spectroscopy,c) Scattering ions mass spectroscopy,d) Spectral ionization mass spectroscopy,a,Explanation: Secondary ion mass spectroscopy is the abbreviation of SIMS. It is a type of ion spectroscopy.
Question 703,"1. The kinetic energy of the photoelectron energies is dependent on _________ of the atom, which makes XPS useful to identify the oxide state.",a) Mass,b) Charge,c) Chemical environment,d) Volume,c,"Explanation: The kinetic energy of the photoelectron energies is dependent on chemical environment of the atom, which makes XPS useful to identify the oxide state. It also helps to identify the ligands of the atom."
Question 704,4. The kinetic energy of the ejected photoelectron is dependent upon the energy of which of the following?,a) Ions around,b) Photons around,c) Material,d) Impinging photon,d,Explanation: The kinetic energy of the ejected photoelectron is dependent upon the energy of impinging photon. A free electron is ejected.
Question 705,5. ESCA gives sufficient chemical information up to a depth about ________ armstrong in metals.,a) 5-20,b) 15-40,c) 40-100,d) 100-200,a,Explanation: ESCA gives sufficient chemical information up to a depth about 5-20 armstrong in metals. ESCA is also known as X-ray photoelectron spectroscopy.
Question 706,6. ESCA gives sufficient chemical information up to a depth about ________ armstrong in polymers.,a) 5-20,b) 15-40,c) 40-100,d) 100-200,c,"Explanation: ESCA gives sufficient chemical information up to a depth about 40-100armstrong in polymers. ESCA is also known as X-ray photoelectron spectroscopy."
Question 707,7. ESCA gives sufficient chemical information up to a depth about ________ armstrong in oxide.,a) 5-20,b) 15-40,c) 40-100,d) 100-200,b,Explanation: ESCA gives sufficient chemical information up to a depth about 15-40 armstrong in oxide. ESCA is also known as X-ray photoelectron spectroscopy.
Question 708,8. ESCA can identify elements in the periodic table above which of the following?,a) Carbon,b) Boron,c) Helium,d) Potassium,c,Explanation: ESCA can identify elements in the periodic table above helium. Adjacent elements are clearly distinguished.
Question 709,9. Discrete electrons cannot be observed in electron ionization of an atom due to which of the following reasons?,a) Environmental disturbances,b) Same mass,c) Same charge,d) Electron- electron interaction,d,"Explanation: Discrete electrons cannot be observed in electron ionization of an atom because of electron-electron interaction. Therefore, ESCA cannot be observed when using electron ionization."
Question 710,10. ESCA focusses on which of the following information?,a) Mass of the electron,b) Charge of the electron,c) Binding energy of the electron,d) Mass of atoms,c,Explanation: ESCA focusses on binding energy of the electrons. It focusses on the binding energy which the electrons had before they left the atom.
